Created at,Description,Favorite count,Followers Count,Friends Count,Hastag,Location,Profile Image Url,Retweet,Statuses Count,Text,User ID,User Name
Wed Dec 01 14:05:28 +0000 2021,aksi melayani Indonesia dgn nyata,2.0,2916.0,1922.0,[],Kab Brebes Prov Jateng,http://pbs.twimg.com/profile_images/1463880353089683471/uLV327zy_normal.jpg,1.0,15216.0,https://t.co/ZfDDfa1upW,1.466045789004714e+18,DPC PKB Brebes
Wed Dec 01 14:05:12 +0000 2021,Current Affairs & Pop Culture | Kami mendengar semua orang | email: redaksi@asumsi.co | Newsletter: https://t.co/rb87Lc2Cw1,18.0,281620.0,5.0,[],Jakarta Capital Region,http://pbs.twimg.com/profile_images/1448160661540724740/ZGg4wvhJ_normal.jpg,6.0,18198.0,Pengamat pendidikan menganggap Menwa akan lebih terawasi jika TNI yang memberi pelatihan langsung disertai persiapa… https://t.co/Dcueq4IK6e,1.4660457212206326e+18,Asumsi
Wed Dec 01 14:04:25 +0000 2021,akun ngidol,0.0,493.0,402.0,[],,http://pbs.twimg.com/profile_images/1465722926875824131/-977wqLm_normal.jpg,0.0,22980.0,@collegemenfess Menwa menwa kontol,1.466045523090051e+18,dim
Wed Dec 01 13:59:31 +0000 2021,"𝙵𝚊𝚗 𝙰𝚌𝚌𝚘𝚞𝚗𝚝 || 𝙴𝚇𝙾, 𝙽𝙲𝚃, 𝚃𝚁𝙴𝙰𝚂𝚄𝚁𝙴, 𝙳𝙰𝚈𝟼",0.0,1611.0,1298.0,[],,http://pbs.twimg.com/profile_images/1467156947682004995/pOHL9MKG_normal.jpg,1662.0,21266.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660442924183265e+18,fira
Wed Dec 01 13:59:17 +0000 2021,kadang ngefangirl kadang jualan kadang ngehunter kadang sambat kadang bahagia kadang riweuh. WELCOME! I'M 🍷WINE🍷 || Kyuhyun 24/7 🌻,0.0,962.0,1631.0,[],,http://pbs.twimg.com/profile_images/1461546228399837192/djh3J8qy_normal.jpg,5.0,13690.0,RT @tvOneNews: Fatal! Pembaretan Menwa Digelar Tanpa Izin Kampus UPN Veteran. Saksikan berita selengkapnya di Kabar Utama bersama Agita Mah…,1.4660442312863334e+18,😭KYU CB JANUARY 2022😭
Wed Dec 01 13:58:06 +0000 2021,everybody sees what they wanna see🌻,0.0,216.0,212.0,[],Indonesia,http://pbs.twimg.com/profile_images/1465576176806547458/T4YYlAtY_normal.jpg,166.0,26566.0,RT @TirtoID: Rektor UPNVJ Erna Hernawati membentuk tim komisi disiplin untuk menangani kasus kematian seorang anggota Menwa di kampusnya.…,1.4660439358521426e+18,Ecaa
Wed Dec 01 13:56:31 +0000 2021,can u replace my x without asking y?,0.0,1498.0,1236.0,[],,http://pbs.twimg.com/profile_images/1178278154340687872/c-Wqi5t0_normal.jpg,1662.0,19978.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.466043536755757e+18,Yasss
Wed Dec 01 13:55:08 +0000 2021,kalo akun @jualnetflixyes ke suspend bisa dm disini yah. TRUSTED DAN FULL GARANSI! 🔥 fast respon on whatsapp.,0.0,48.0,38.0,[],,http://pbs.twimg.com/profile_images/1468247083962576897/lk7fIa08_normal.jpg,0.0,706.0,"JUAL VPN✨

NORD VPN 6 BULAN 25K
SURFSHARK VPN 1 TAHUN 40K
HMA VPN 1 BULAN 15K

Cari jual netflix spotify youtube pr… https://t.co/hcDtM93tQc",1.46604318875435e+18,key | jual netflix 38k canva vidio zoom youtube
Wed Dec 01 13:54:54 +0000 2021,,0.0,230.0,647.0,[],Indo,http://pbs.twimg.com/profile_images/1425466206870376453/b_ks0zaM_normal.jpg,0.0,7821.0,@Putrirawks @as_confirm @flywithasoka @AREAJULID Lo tau fungsi utama menwa gak sih?,1.4660431314433843e+18,Rstu bp
Wed Dec 01 13:51:16 +0000 2021,🤠🤡,0.0,56.0,1224.0,[],,http://pbs.twimg.com/profile_images/1456862919057035264/ZMdXmEm7_normal.jpg,1662.0,213318.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.466042214342021e+18,ay🌻
Wed Dec 01 13:49:02 +0000 2021,"Nobody can see the trouble I see, nobody knows my sorrow.",0.0,243.0,342.0,[],"-6.8370042, 106.759798",http://pbs.twimg.com/profile_images/1468294846322413572/vI9KCBLL_normal.jpg,0.0,7483.0,Menwa gak guna banget anjing https://t.co/10Nu5Ktv1S,1.4660416535677542e+18,Nabi Palsu
Wed Dec 01 13:45:00 +0000 2021,Akun resmi program-program buletin CNN Indonesia TV. ✉ socmed@cnn.id. Follow [@]cnnindonesiatv on IG!,3.0,187488.0,62.0,[],Indonesia,http://pbs.twimg.com/profile_images/1036896306298478594/znKYHgGR_normal.jpg,0.0,112027.0,"Seorang mahasiswi Universitas Pembangunan Nasional Veteran Jakarta, meninggal dunia saat mengikuti kegiatan pembare… https://t.co/GLWV4HFPHW",1.466040637975765e+18,CNN Indonesia Daily
Wed Dec 01 13:38:30 +0000 2021,• IG : @rezoil         • Line : rezoil_boys,0.0,248.0,147.0,[],Surabaya,http://pbs.twimg.com/profile_images/875713063915184128/vGestSWg_normal.jpg,5.0,5383.0,RT @tvOneNews: Fatal! Pembaretan Menwa Digelar Tanpa Izin Kampus UPN Veteran. Saksikan berita selengkapnya di Kabar Utama bersama Agita Mah…,1.4660390034596987e+18,BUKAN MOTIVATOR
Wed Dec 01 13:38:00 +0000 2021,,0.0,193.0,170.0,[],,http://pbs.twimg.com/profile_images/1459603543510245377/1_6hAR0N_normal.jpg,5.0,31238.0,RT @tvOneNews: Fatal! Pembaretan Menwa Digelar Tanpa Izin Kampus UPN Veteran. Saksikan berita selengkapnya di Kabar Utama bersama Agita Mah…,1.466038876472963e+18,STRAIGHT AGAINST PUSH-UP BRA
Wed Dec 01 13:36:49 +0000 2021,Omnilegent & Founder KOBERKOBS (Komunitas Berdarah Kota Bengkalis dan Sekitarnya).,0.0,416.0,309.0,[],Bengkalis - Riau - Indonesia,http://pbs.twimg.com/profile_images/559998644460335105/uRy_RNnn_normal.jpeg,0.0,22949.0,"@VIVAcoid Udah begitu banyak kejadian koit, masih juga ada Menwa-menwaan ni lagi 🤦🏽‍♂️",1.4660385770247987e+18,DR Pical
Wed Dec 01 13:31:43 +0000 2021,,0.0,525.0,763.0,[],Pangkalan Jati Cinere Depok,http://pbs.twimg.com/profile_images/1456928445074587650/FeBXzqRj_normal.jpg,5.0,18584.0,RT @tvOneNews: Fatal! Pembaretan Menwa Digelar Tanpa Izin Kampus UPN Veteran. Saksikan berita selengkapnya di Kabar Utama bersama Agita Mah…,1.4660372966925558e+18,eng Roi R
Wed Dec 01 13:31:00 +0000 2021,"Official Twitter of tvOne | Indonesia's #1 Media in News and Sports |
https://t.co/1bnvGuLoS6",7.0,9249730.0,49.0,[],Indonesia,http://pbs.twimg.com/profile_images/1437043204306599937/yoM1S9Oc_normal.jpg,5.0,269822.0,Fatal! Pembaretan Menwa Digelar Tanpa Izin Kampus UPN Veteran. Saksikan berita selengkapnya di Kabar Utama bersama… https://t.co/K6v2ABxcOg,1.4660371141648097e+18,tvOneNews
Wed Dec 01 13:29:48 +0000 2021,aremanita,0.0,254.0,181.0,[],,http://pbs.twimg.com/profile_images/1406421248876290048/DASsvYxa_normal.jpg,7.0,26698.0,RT @CNNIndonesia: Ketua Komisi X DPR Minta Kemendikbud Bekukan Diksar Menwa Semua Kampus https://t.co/ErRT0Xf5wf,1.4660368114157076e+18,Bunga Retweet
Wed Dec 01 13:23:22 +0000 2021,/,0.0,789.0,848.0,[],,http://pbs.twimg.com/profile_images/1291030520717955074/-V9dxasZ_normal.jpg,0.0,7213.0,"@bukannfakboi @AREAJULID wkkwwkwkw kalo pernah tanya ke temennya temenku yg anak menwa, katanya buat latian tipis2… https://t.co/MTEB3mFWXi",1.4660351944402862e+18,ac¡
Wed Dec 01 13:21:04 +0000 2021,One In a Million •,0.0,11.0,56.0,[],,http://pbs.twimg.com/profile_images/1410214862467178499/wKvzRL1K_normal.jpg,1662.0,355.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660346157856932e+18,L¹ KeY
Wed Dec 01 13:20:26 +0000 2021,,2.0,160.0,140.0,[],Indonesia,http://pbs.twimg.com/profile_images/1246372349932261376/xZcpZ3Sl_normal.jpg,0.0,5383.0,"@DarsAlexandra1 Jadi inget waktu jaman kuliah dulu. Teman saya mo brantem sama menwa. Saya bilang ke temen, suruh m… https://t.co/m6bw6tSFpZ",1.4660344545231012e+18,TheOutsider
Wed Dec 01 13:17:10 +0000 2021,Do not ask who I am and do not ask me to Remain the same,0.0,120.0,237.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1371637602181283850/x2IVTs8q_normal.jpg,4.0,1307.0,RT @lpmdidaktika: Mahasiswa Universitas Pembangunan Nasional “Veteran” Jakarta (UPNVJ) menggelar aksi di depan kampus. Aksi ini sebagai res…,1.466033635379667e+18,rakjatliarkota
Wed Dec 01 13:14:56 +0000 2021,gausah diliat kalo gamau sakit hati,0.0,360.0,117.0,[],Indonesia,http://pbs.twimg.com/profile_images/1422218992240918532/d5UHNa71_normal.jpg,1662.0,13424.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660330711451607e+18,ul
Wed Dec 01 13:14:15 +0000 2021,INTERISTI - Freelance Ojol - Otewe DEPOK,0.0,67.0,277.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1371688809675431940/ujbsKSXO_normal.jpg,0.0,5371.0,@scctttxh Training ikut pembaretan MENWA dulu. Latihan MENghilangkan nyaWA.,1.4660328980420444e+18,MASKER+VACCINATED
Wed Dec 01 13:11:08 +0000 2021,calon orang bergizi,0.0,33.0,91.0,[],Jaktim sonoan dikit,http://pbs.twimg.com/profile_images/1253281826937860096/SoL--yEE_normal.jpg,0.0,645.0,Demiapa itu yang semarui steven menwa?,1.4660321171213558e+18,mpid bili
Wed Dec 01 13:09:04 +0000 2021,part timer of 플로버 & 오빛 - 편식주의자 - ISFJ-T - akun bot rt,0.0,751.0,1650.0,[],"Depok, Jawa Barat",http://pbs.twimg.com/profile_images/1434584964431941637/pLkvewL1_normal.jpg,2.0,432597.0,RT @MSyahdiar: @TirtoID MEncari WAfat. masuk menwa era ini seprrtinya mencari memang mencari mati kah.,1.4660315935631155e+18,Yohan Davin H.
Wed Dec 01 13:00:40 +0000 2021,,0.0,1.0,32.0,[],,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0.0,2.0,Pwede bang umiyak? Masakit pala talaga sa feeling na nung time na kailangan ka nila ay andyan ka pero nung ikaw na… https://t.co/D11xHjzO4b,1.4660294807622164e+18,Menwa
Wed Dec 01 13:00:11 +0000 2021,,0.0,3.0,71.0,[],,http://pbs.twimg.com/profile_images/510356827/Soft_Roses_normal.jpg,1.0,220.0,"RT @kujualnetflix: SEWA ZOOM✨
100P
1 JAM 5K
1 HARI 20K

UPGRADE ZOOM
100P 1 BULAN 95K

Cari jual zoom netflix spotify youtube premium canva…",1.4660293583976202e+18,dewiananingrum
Wed Dec 01 12:55:35 +0000 2021,kalo akun @jualnetflixyes ke suspend bisa dm disini yah. TRUSTED DAN FULL GARANSI! 🔥 fast respon on whatsapp.,0.0,48.0,38.0,[],,http://pbs.twimg.com/profile_images/1468247083962576897/lk7fIa08_normal.jpg,0.0,706.0,"JUAL VPN✨

NORD VPN 6 BULAN 25K
SURFSHARK VPN 1 TAHUN 40K
HMA VPN 1 BULAN 15K

Cari jual netflix spotify youtube pr… https://t.co/eZC59ErH6n",1.466028201444995e+18,key | jual netflix 38k canva vidio zoom youtube
Wed Dec 01 12:54:57 +0000 2021,baik dan tidak sombong,0.0,39.0,250.0,[],,http://pbs.twimg.com/profile_images/1409164228053721095/i5ZDl4Rl_normal.jpg,0.0,160.0,https://t.co/60WuBVjBpt,1.466028042157904e+18,samsul hidayat
Wed Dec 01 12:51:32 +0000 2021,𝙢𝙚𝙝.,0.0,527.0,142.0,[],Indonesia,http://pbs.twimg.com/profile_images/1463424940779065347/zNjLBAYH_normal.jpg,1662.0,69134.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660271837599703e+18,☻
Wed Dec 01 12:47:32 +0000 2021,"- Husband & Dad
- Fino Alla Fine Forza Juventus! ⚫⚪",0.0,325.0,239.0,[],Indonesia,http://pbs.twimg.com/profile_images/1310255294908264449/u30I6wNy_normal.jpg,0.0,9276.0,"@PetinggiDPR @AREAJULID iyes saya jg pernah di menwa, ini lah yg terjadi ketika pembinaan karakter bukan di tangan… https://t.co/P8fkLXcH57",1.4660261767117824e+18,Wahyu Wijayanto
Wed Dec 01 12:45:51 +0000 2021,Aku punya Allah yang Maha Segalanya🙌🏻,0.0,511.0,205.0,[],"Sleman, Indonesia",http://pbs.twimg.com/profile_images/1468398377264037889/gtelt06E_normal.jpg,1662.0,36642.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.46602575369105e+18,bill
Wed Dec 01 12:42:42 +0000 2021,,0.0,45.0,33.0,[],Purwokerto,http://pbs.twimg.com/profile_images/1297517826232602624/o1ZDxCUp_normal.jpg,0.0,306.0,"yo menwa, yo paper, yo integrasi, yo KIPA
kuatkuat",1.4660249580106752e+18,Khafiezh
Wed Dec 01 12:39:42 +0000 2021,rindu kebebasan,3.0,289.0,253.0,[],,http://pbs.twimg.com/profile_images/1211840137027416064/jxGvFo_e_normal.jpg,0.0,9546.0,"Jadi ngeri sm menwa

Ngalah ngalahi militer",1.466024206554964e+18,aku pengen
Wed Dec 01 12:34:59 +0000 2021,"i wish i was a cat, no school no works and no crypto trade just meoowww",0.0,259.0,287.0,[],longlive jahseh,http://pbs.twimg.com/profile_images/1458090883962834945/MNAoYKzG_normal.jpg,0.0,16907.0,"@as_confirm @elusive0421 @deyeyafi @AREAJULID kak anak menwa ya , di kampusku menwa cuma berdiri ngeliatin orang2 l… https://t.co/4CQxpQsSFg",1.466023017520132e+18,𝕃𝕠𝕧𝕖 𝕄𝕖 ℕ𝕠𝕥
Wed Dec 01 12:29:51 +0000 2021,,0.0,57.0,232.0,[],,http://pbs.twimg.com/profile_images/1464114625306263553/kbg6nZx0_normal.jpg,1115.0,9577.0,"RT @collegemenfess: [cm] menwa lagi guys, kenapa nih 👀 https://t.co/6ArilQ80ZO",1.4660217244874998e+18,Cecilia (Taylor’s Version)
Wed Dec 01 12:28:31 +0000 2021,,0.0,132.0,433.0,[],,http://pbs.twimg.com/profile_images/1414396590870044673/uVw_lIRF_normal.jpg,1115.0,56394.0,"RT @collegemenfess: [cm] menwa lagi guys, kenapa nih 👀 https://t.co/6ArilQ80ZO",1.4660213893206671e+18,cila lempeeeerr🍙
Wed Dec 01 12:26:48 +0000 2021,gak pinter nulis bio,0.0,137.0,164.0,[],,http://pbs.twimg.com/profile_images/1442663370784600068/SWYgfJT4_normal.jpg,1662.0,3912.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.466020960079917e+18,fakir asmara
Wed Dec 01 12:24:48 +0000 2021,"Official Twitter Radio Sonora Jakarta - News,Traffic & Music | SMS/WA: 0812 112 9200 | Streaming: https://t.co/CjwMRK2XCt",0.0,304153.0,138.0,"[{'text': 'BeritaSONORA', 'indices': [6, 19]}]","Jakarta Barat, DKI Jakarta",http://pbs.twimg.com/profile_images/1410493292035252229/WJtGTERO_normal.jpg,0.0,766373.0,19.24 #BeritaSONORA -Mahasiswa Gelar Unjuk Rasa Minta Bubarkan Pembaretan Menwa Atas Kasus Tewasnya Mahasiswi UPN V… https://t.co/vyv23cBLJs,1.466020454594855e+18,Radio Sonora Jakarta
Wed Dec 01 12:18:24 +0000 2021,bismillah,0.0,49.0,703.0,[],manchester,http://pbs.twimg.com/profile_images/417519167416193024/VkEXSv48_normal.jpeg,70.0,2690.0,"RT @Syachrudin14: Welcome to Desember !!
---------

Ribka
Villa
Menwa https://t.co/2XZCz1Gfzh",1.4660188428537938e+18,Malik Al - jabbar
Wed Dec 01 12:06:46 +0000 2021,👓 Chelsea,0.0,101.0,315.0,[],"Karawang, Jawa Barat",http://pbs.twimg.com/profile_images/1445794351288766465/pD_Ju9kG_normal.jpg,0.0,7591.0,Sekarang lagi tren menwa bikin nangis keluarga orang ya,1.4660159179349975e+18,Syam Asfar
Wed Dec 01 12:05:02 +0000 2021,bio ini di sewakan hubungi admin di bawah ini,0.0,111.0,134.0,[],kontrakan ,http://pbs.twimg.com/profile_images/1451622924591325184/I9bfv6-o_normal.jpg,1662.0,16566.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660154789843067e+18,okada
Wed Dec 01 12:00:42 +0000 2021,"jangan masukkan kedalam pencobaan, tetapi bebaskanlah dari yang jahat.",0.0,240.0,260.0,[],ruang rindu,http://pbs.twimg.com/profile_images/1447253189972029457/cbeLjwTZ_normal.jpg,1662.0,18672.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660143898073743e+18,masberto
Wed Dec 01 12:00:12 +0000 2021,mau beli cuss ketuk dm,0.0,1094.0,1039.0,[],sidoarjo-surabaya,http://pbs.twimg.com/profile_images/1427295474709454850/xGr_gJoU_normal.jpg,1662.0,55764.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660142661173944e+18,🐝
Wed Dec 01 11:58:58 +0000 2021,"""Berpikir Kritis dan Merdeka""ㅤ
🏛️ Gedung G Lt. 3 Ruang 304, Kampus A UNJ
☎️ Narahubung:
Qori (0882-9177-9958)
Vamel (0813-1149-5739)",0.0,1403.0,227.0,"[{'text': 'UPNVJ', 'indices': [0, 6]}, {'text': 'Menwa', 'indices': [7, 13]}, {'text': 'MenwaUPNVJ', 'indices': [14, 25]}, {'text': 'AliansiUPNVJBergerak', 'indices': [26, 47]}, {'text': 'LPMDIDAKTIKA', 'indices': [48, 61]}, {'text': 'UNJ', 'indices': [62, 66]}]","Rawamangun, Jakarta, Indonesia",http://pbs.twimg.com/profile_images/3204151366/5a680f5587f8843aaf56530c009081b7_normal.jpeg,0.0,2171.0,#UPNVJ #Menwa #MenwaUPNVJ #AliansiUPNVJBergerak #LPMDIDAKTIKA #UNJ,1.466013951938814e+18,LPM Didaktika UNJ
Wed Dec 01 11:58:57 +0000 2021,"""Berpikir Kritis dan Merdeka""ㅤ
🏛️ Gedung G Lt. 3 Ruang 304, Kampus A UNJ
☎️ Narahubung:
Qori (0882-9177-9958)
Vamel (0813-1149-5739)",1.0,1403.0,227.0,[],"Rawamangun, Jakarta, Indonesia",http://pbs.twimg.com/profile_images/3204151366/5a680f5587f8843aaf56530c009081b7_normal.jpeg,4.0,2171.0,Mahasiswa Universitas Pembangunan Nasional “Veteran” Jakarta (UPNVJ) menggelar aksi di depan kampus. Aksi ini sebag… https://t.co/A92CMY3tpC,1.466013949975937e+18,LPM Didaktika UNJ
Wed Dec 01 11:58:44 +0000 2021,Wiretree crafter | @chelseafc | @lateeshamusic,0.0,762.0,495.0,[],"Yogyakarta, Indonesia",http://pbs.twimg.com/profile_images/1397359186174902282/6ZV54K5J_normal.jpg,0.0,4508.0,@sunnyshelbyy Coba deh search menwa upnvj,1.4660138938645586e+18,.
Wed Dec 01 11:57:56 +0000 2021,,0.0,1110.0,1299.0,[],beijing,http://pbs.twimg.com/profile_images/1410234270434562048/5pIZQ_W-_normal.jpg,0.0,5280.0,@jjeessiy IYE GUE IKUT MENWA NP LUKH,1.4660136936158208e+18,andira
Wed Dec 01 11:56:57 +0000 2021,,0.0,67.0,218.0,[],,http://pbs.twimg.com/profile_images/1439919096510894081/PS_JsxE__normal.jpg,70.0,1225.0,"RT @Syachrudin14: Welcome to Desember !!
---------

Ribka
Villa
Menwa https://t.co/2XZCz1Gfzh",1.4660134478170767e+18,arypras
Wed Dec 01 11:54:35 +0000 2021,MUDAHAN MENANG GA SHOPEE,0.0,147.0,160.0,[],,http://pbs.twimg.com/profile_images/1310750654772568065/WEUhKugi_normal.jpg,1662.0,6998.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660128508543263e+18,BISMILLAH MENANG GA SHOPEE
Wed Dec 01 11:52:57 +0000 2021,,0.0,355.0,568.0,[],Indonesia,http://pbs.twimg.com/profile_images/1391158079555706881/r8tdHXHQ_normal.jpg,2.0,43562.0,"RT @LPMaspirasi: 3. Ambulans yang disediakan menwa tidak dilengkapi dengan tenaga medis profesional. 
4. Menwa sempat menganggap korban men…",1.4660124398796964e+18,la meow
Wed Dec 01 11:52:42 +0000 2021,,0.0,355.0,568.0,"[{'text': 'lpmaspirasi', 'indices': [112, 124]}, {'text': 'beritaupn', 'indices': [125, 135]}]",Indonesia,http://pbs.twimg.com/profile_images/1391158079555706881/r8tdHXHQ_normal.jpg,32.0,43562.0,"RT @LPMaspirasi: Ketika Menwa UPNVJ Memakan Korban Jiwa

Untuk tulisan lengkapnya klik https://t.co/q2mWrcraEU

#lpmaspirasi #beritaupn #me…",1.4660123772713083e+18,la meow
Wed Dec 01 11:52:29 +0000 2021,"Akun resmi Ariza Patria, Wakil Gubernur @DKIJakarta. Koord Presidium MN KAHMI, Dankonas Menwa Indonesia. Hub 112 untuk layanan darurat bencana dan COVID-19",0.0,29851.0,396.0,[],Jakarta,http://pbs.twimg.com/profile_images/1392856895602388996/yNBV_aGj_normal.jpg,4.0,4750.0,RT @KompasTV: Wagub DKI Turut Berbelasungkawa atas Wafatnya Mahasiswa UPNVJ Saat Pembaretan Menwa https://t.co/YRcGk8pLop https://t.co/tvZ7…,1.466012321117991e+18,Ariza Patria | 6 M | Siaga Bencana
Wed Dec 01 11:52:18 +0000 2021,,0.0,355.0,568.0,[],Indonesia,http://pbs.twimg.com/profile_images/1391158079555706881/r8tdHXHQ_normal.jpg,14.0,43562.0,"RT @LPMaspirasi: Aliansi UPNVJ Bergerak pada hari ini melakukan aksi untuk menuntut transparansi dan pembubaran terhadap Menwa. 

Aliansi U…",1.4660122769351803e+18,la meow
Wed Dec 01 11:52:09 +0000 2021,Wiretree crafter | @chelseafc | @lateeshamusic,0.0,762.0,495.0,[],"Yogyakarta, Indonesia",http://pbs.twimg.com/profile_images/1397359186174902282/6ZV54K5J_normal.jpg,0.0,4508.0,Menwa lagi menwa lagi,1.4660122394632806e+18,.
Wed Dec 01 11:51:26 +0000 2021,Yang Paling Penting Untuk Terus Dinikmati Adalah Prosesnya | #TemanTulus,0.0,123.0,302.0,[],"Masamba, Indonesia",http://pbs.twimg.com/profile_images/1387056873950437377/8vttYFTz_normal.jpg,70.0,62240.0,"RT @Syachrudin14: Welcome to Desember !!
---------

Ribka
Villa
Menwa https://t.co/2XZCz1Gfzh",1.4660120600267612e+18,Rey
Wed Dec 01 11:48:31 +0000 2021,,0.0,355.0,568.0,[],Indonesia,http://pbs.twimg.com/profile_images/1391158079555706881/r8tdHXHQ_normal.jpg,28.0,43562.0,"RT @CNNIndonesia: Kegiatan Menwa Picu Korban Jiwa, Mahasiswa UPNVJ Desak Pembubaran https://t.co/RDSXMfJjMI",1.4660113238844416e+18,la meow
Wed Dec 01 11:47:12 +0000 2021,weishin||2seung||vic10tion||hunter giveaway (~^o^)~ bismillah menang!! bismillah big win!!!,0.0,170.0,2719.0,[],,http://pbs.twimg.com/profile_images/1468238858307440648/vJkF5J6Y_normal.jpg,0.0,43582.0,apani berita menwa lg.. makan korban lg...☹️,1.4660109936627098e+18,ty 🍀🌻 | bismillah $1000
Wed Dec 01 11:47:09 +0000 2021,,1.0,1171.0,1204.0,[],,http://pbs.twimg.com/profile_images/1423722480657567747/MOzuLqDT_normal.jpg,0.0,46260.0,"Pembaretan menwa UPN korban tewas 1 orang masuk berita dimana mana, latdas basarnas meninggal 3 orang, masuk Line Today pun tidak.",1.466010980840665e+18,Adityo Rauf Mancini
Wed Dec 01 11:43:14 +0000 2021,,0.0,158.0,769.0,[],,http://pbs.twimg.com/profile_images/1331872493091520512/6GKncshf_normal.jpg,0.0,3777.0,@AREAJULID Bubarkan Menwa!!!!,1.4660099941181235e+18,Bagus Priyatmoko 🐫
Wed Dec 01 11:43:08 +0000 2021,I think without the box when others think outside the box,0.0,281.0,528.0,[],,http://pbs.twimg.com/profile_images/1314951443250511872/gJRCjnm7_normal.jpg,4.0,43921.0,RT @KompasTV: Mahasiswa Gelar Unjuk Rasa Minta Bubarkan Pembaretan Menwa Atas Kasus Tewasnya Mahasiswi UPN Veteran https://t.co/McUP3CPEW8…,1.4660099682770289e+18,X-MAN
